29.24918	0	106.4936	1
24.07346	0	110.1946	1
21.4856	0	112.0452	1
125	0	63.11998	1
114.8243	0	68.3555	1
94.4729	0	78.82653	1
79.20936	0	86.67981	1
69.03366	0	91.91533	1
58.85796	0	97.15084	1
48.68226	0	102.3864	1
38.50656	0	107.6219	1
30.87479	0	111.5485	1
25.78694	0	114.1663	1
23.24301	0	115.4752	1
125	0	88.0246	1
114.9415	0	91.13376	1
94.82436	0	97.35209	1
79.73654	0	102.0158	1
69.67799	0	105.125	1
59.61944	0	108.2342	1
49.5609	0	111.3433	1
39.50235	0	114.4525	1
31.95844	0	116.7844	1
26.92917	0	118.3389	1
24.41453	0	119.1162	1
125	0	112.7385	1
115	0	113.7614	1
95.00004	0	115.8074	1
80.00006	0	117.3419	1
70.00008	0	118.3649	1
60.00009	0	119.3879	1
50.00011	0	120.4109	1
40.00012	0	121.4339	1
32.50013	0	122.2011	1
27.50014	0	122.7126	1
25.00014	0	122.9684	1
125	0	125	1
115	0	125	1
95	0	125	1
80	0	125	1
70	0	125	1
60	0	125	1
50	0	125	1
40	0	125	1
32.5	0	125	1
27.5	0	125	1
25	0	125	1
0	10	0	1
0	10	10	1
0	10	30	1
0	10	45	1
0	10	55	1
0	10	65	1
0	10	75	1
0	10	85	1
0	10	92.5	1
0	10	97.5	1
0	10	100	1
12.27556	10	0	1
11.25247	10	9.997383	1
9.206306	10	29.99215	1
7.671681	10	44.98822	1
6.648597	10	54.98561	1
5.625514	10	64.98299	1
4.60243	10	74.98037	1
3.579346	10	84.97776	1
2.812034	10	92.47579	1
2.300492	10	97.47448	1
2.044721	10	99.97383	1
37.00623	10	0	1
33.89686	10	10.05282	1
27.67814	10	30.15846	1
23.01409	10	45.2377	1
19.90473	10	55.29052	1
16.79537	10	65.34334	1
13.68601	10	75.39616	1
10.57664	10	85.44898	1
8.244622	10	92.9886	1
6.68994	10	98.01501	1
5.9126	10	100.5282	1
61.91645	10	0	1
56.6807	10	10.16893	1
46.20919	10	30.5068	1
38.35556	10	45.76019	1
33.11981	10	55.92912	1
27.88405	10	66.09806	1
22.6483	10	76.26699	1
17.41255	10	86.43592	1
13.48573	10	94.06262	1
10.86785	10	99.14708	1
9.558915	10	101.6893	1
87.00623	10	0	1
79.60397	10	10.34571	1
64.79946	10	31.03714	1
53.69607	10	46.55572	1
46.29382	10	56.90143	1
38.89156	10	67.24714	1
31.48931	10	77.59286	1
24.08705	10	87.93857	1
18.53536	10	95.69786	1
14.83423	10	100.8707	1
12.98367	10	103.4571	1
112.2756	10	0	1
102.6667	10	10.58317	1
83.44895	10	31.74951	1
69.03564	10	47.62426	1
59.42677	10	58.20743	1
49.8179	10	68.7906	1
40.20903	10	79.37377	1
30.60016	10	89.95694	1
23.39351	10	97.89432	1
18.58907	10	103.1859	1
16.18686	10	105.8317	1
125	10	0	1
114.2678	10	10.73223	1
92.8033	10	32.1967	1
76.70495	10	48.29505	1
65.97272	10	59.02728	1
55.24048	10	69.75952	1
44.50825	10	80.49175	1
33.77602	10	91.22398	1
25.72684	10	99.27316	1
20.36073	10	104.6393	1
17.67767	10	107.3223	1
125	10	12.73845	1
114.4142	10	22.34723	1
93.24268	10	41.56479	1
77.36403	10	55.97796	1
66.77825	10	65.58674	1
56.19248	10	75.19552	1
45.60671	10	84.8043	1
35.02094	10	94.41308	1
27.08161	10	101.6197	1
21.78872	10	106.4241	1
19.14228	10	108.8262	1
125	10	38.0246	1
114.6486	10	45.42666	1
93.94568	10	60.23077	1
78.41852	10	71.33385	1
68.06708	10	78.73591	1
57.71564	10	86.13796	1
47.3642	10	93.54002	1
37.01276	10	100.9421	1
29.24918	10	106.4936	1
24.07346	10	110.1946	1
21.4856	10	112.0452	1
125	10	63.11998	1
114.8243	10	68.3555	1
94.4729	10	78.82653	1
79.20936	10	86.67981	1
69.03366	10	91.91533	1
58.85796	10	97.15084	1
48.68226	10	102.3864	1
38.50656	10	107.6219	1
30.87479	10	111.5485	1
25.78694	10	114.1663	1
23.24301	10	115.4752	1
125	10	88.0246	1
114.9415	10	91.13376	1
94.82436	10	97.35209	1
79.73654	10	102.0158	1
69.67799	10	105.125	1
59.61944	10	108.2342	1
49.5609	10	111.3433	1
39.50235	10	114.4525	1
31.95844	10	116.7844	1
26.92917	10	118.3389	1
24.41453	10	119.1162	1
125	10	112.7385	1
115	10	113.7614	1
95.00004	10	115.8074	1
80.00006	10	117.3419	1
70.00008	10	118.3649	1
60.00009	10	119.3879	1
50.00011	10	120.4109	1
40.00012	10	121.4339	1
32.50013	10	122.2011	1
27.50014	10	122.7126	1
25.00014	10	122.9684	1
125	10	125	1
115	10	125	1
95	10	125	1
80	10	125	1
70	10	125	1
60	10	125	1
50	10	125	1
40	10	125	1
32.5	10	125	1
27.5	10	125	1
25	10	125	1
